,coauthored_relationship_from,coauthored_relationship_to
1331,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_5a39c_add1b_00709_3db50_74479
1332,authorID_5a39c_add1b_00709_3db50_74479,authorID_7688b_6ef52_55596_2d008_fff89
1333,authorID_7688b_6ef52_55596_2d008_fff89,authorID_5a39c_add1b_00709_3db50_74479
1334,authorID_5a39c_add1b_00709_3db50_74479,authorID_8ae4c_23b80_d1e7c_8ff79_e515f
1335,authorID_8ae4c_23b80_d1e7c_8ff79_e515f,authorID_5a39c_add1b_00709_3db50_74479
1336,authorID_5a39c_add1b_00709_3db50_74479,authorID_3038b_fb575_bee6a_0e619_45eff
1337,authorID_3038b_fb575_bee6a_0e619_45eff,authorID_5a39c_add1b_00709_3db50_74479
1338,authorID_5a39c_add1b_00709_3db50_74479,authorID_d874e_4e4a5_df211_73b0f_83e31
1339,authorID_d874e_4e4a5_df211_73b0f_83e31,authorID_5a39c_add1b_00709_3db50_74479
1340,authorID_5a39c_add1b_00709_3db50_74479,authorID_377ad_eb4cd_4096a_dc7ca_64b53
1341,authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_5a39c_add1b_00709_3db50_74479
1342,authorID_5a39c_add1b_00709_3db50_74479,authorID_138d9_e809e_386a7_b8007_91d1f
1343,authorID_138d9_e809e_386a7_b8007_91d1f,authorID_5a39c_add1b_00709_3db50_74479
1344,authorID_5a39c_add1b_00709_3db50_74479,authorID_5d389_f5e2e_34c6b_0bad9_6581c
1345,authorID_5d389_f5e2e_34c6b_0bad9_6581c,authorID_5a39c_add1b_00709_3db50_74479
1346,authorID_5a39c_add1b_00709_3db50_74479,authorID_e888a_676e1_926d0_c08b5_f11fb
1347,authorID_e888a_676e1_926d0_c08b5_f11fb,authorID_5a39c_add1b_00709_3db50_74479
1348,authorID_5a39c_add1b_00709_3db50_74479,authorID_fa2b7_af0a8_11b9a_cde60_2aacb
1349,authorID_fa2b7_af0a8_11b9a_cde60_2aacb,authorID_5a39c_add1b_00709_3db50_74479
1350,authorID_5a39c_add1b_00709_3db50_74479,authorID_76ebd_b6d45_c61ca_12e62_2118c
1351,authorID_76ebd_b6d45_c61ca_12e62_2118c,authorID_5a39c_add1b_00709_3db50_74479
1352,authorID_5a39c_add1b_00709_3db50_74479,authorID_49d18_0ecf5_61328_19571_bf39d
1353,authorID_49d18_0ecf5_61328_19571_bf39d,authorID_5a39c_add1b_00709_3db50_74479
1354,authorID_5a39c_add1b_00709_3db50_74479,authorID_33512_00784_0ced1_bb0aa_b68f4
1355,authorID_33512_00784_0ced1_bb0aa_b68f4,authorID_5a39c_add1b_00709_3db50_74479
1356,authorID_5a39c_add1b_00709_3db50_74479,authorID_68519_a9eca_55c68_c7265_8a2a1
1357,authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_5a39c_add1b_00709_3db50_74479
1358,authorID_5a39c_add1b_00709_3db50_74479,authorID_79bf0_8685d_3138f_9b109_c3546
1359,authorID_79bf0_8685d_3138f_9b109_c3546,authorID_5a39c_add1b_00709_3db50_74479
1360,authorID_5a39c_add1b_00709_3db50_74479,authorID_85daa_f6f70_55cd5_73628_7faed
1361,authorID_85daa_f6f70_55cd5_73628_7faed,authorID_5a39c_add1b_00709_3db50_74479
1362,authorID_5a39c_add1b_00709_3db50_74479,authorID_6c658_ee83f_b7e81_24824_94f3e
1363,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_5a39c_add1b_00709_3db50_74479
1364,authorID_5a39c_add1b_00709_3db50_74479,authorID_23c65_7f2ef_da773_1a3c1_990b2
1365,authorID_23c65_7f2ef_da773_1a3c1_990b2,authorID_5a39c_add1b_00709_3db50_74479
1366,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_28117_45d7b_8d887_4f6e6_53d17
1367,authorID_28117_45d7b_8d887_4f6e6_53d17,authorID_9e11c_362bc_3d357_2970b_973d5
1368,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_5ef6f_df325_13aa7_cd11f_72bec
1369,authorID_5ef6f_df325_13aa7_cd11f_72bec,authorID_9e11c_362bc_3d357_2970b_973d5
1370,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_768b8_4ef05_f655d_57fe2_2d488
1371,authorID_768b8_4ef05_f655d_57fe2_2d488,authorID_9e11c_362bc_3d357_2970b_973d5
1372,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_5f9c4_ab08c_ac745_7e911_1a30e
1373,authorID_5f9c4_ab08c_ac745_7e911_1a30e,authorID_9e11c_362bc_3d357_2970b_973d5
1374,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_0fd42_b3f73_c448b_34940_b339f
1375,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_9e11c_362bc_3d357_2970b_973d5
1376,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_3fdba_35f04_dc8c4_62986_c992b
1377,authorID_3fdba_35f04_dc8c4_62986_c992b,authorID_9e11c_362bc_3d357_2970b_973d5
1378,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_7ed8f_0f3b7_07956_d9fb1_e889e
1379,authorID_7ed8f_0f3b7_07956_d9fb1_e889e,authorID_9e11c_362bc_3d357_2970b_973d5
1380,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_1be00_34108_2e25c_4e251_ca671
1381,authorID_1be00_34108_2e25c_4e251_ca671,authorID_9e11c_362bc_3d357_2970b_973d5
1382,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_8b496_bf96b_bcc9e_5ac11_c068b
1383,authorID_8b496_bf96b_bcc9e_5ac11_c068b,authorID_9e11c_362bc_3d357_2970b_973d5
1384,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_b7a56_873cd_771f2_c446d_369b6
1385,authorID_b7a56_873cd_771f2_c446d_369b6,authorID_9e11c_362bc_3d357_2970b_973d5
1386,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_9b871_51232_7c09c_e91dd_649b3
1387,authorID_9b871_51232_7c09c_e91dd_649b3,authorID_9e11c_362bc_3d357_2970b_973d5
1388,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_29db0_c6782_dbd50_00559_ef4d9
1389,authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_9e11c_362bc_3d357_2970b_973d5
1390,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_bb668_ca955_63216_088b9_8a625
1391,authorID_bb668_ca955_63216_088b9_8a625,authorID_9e11c_362bc_3d357_2970b_973d5
1392,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_8ae4c_23b80_d1e7c_8ff79_e515f
1393,authorID_8ae4c_23b80_d1e7c_8ff79_e515f,authorID_9e11c_362bc_3d357_2970b_973d5
1394,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_27bad_c983d_f1780_b60c2_b3fa9
1395,authorID_27bad_c983d_f1780_b60c2_b3fa9,authorID_9e11c_362bc_3d357_2970b_973d5
1396,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_68519_a9eca_55c68_c7265_8a2a1
1397,authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_9e11c_362bc_3d357_2970b_973d5
1398,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_d59ec_ed1de_d07f8_4c145_592f6
1399,authorID_d59ec_ed1de_d07f8_4c145_592f6,authorID_9e11c_362bc_3d357_2970b_973d5
1400,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_d6e5a_20b30_f8721_6b2c7_58f5e
1401,authorID_d6e5a_20b30_f8721_6b2c7_58f5e,authorID_9e11c_362bc_3d357_2970b_973d5
1402,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_6f4b6_61212_5fb3a_0daec_d2799
1403,authorID_6f4b6_61212_5fb3a_0daec_d2799,authorID_9e11c_362bc_3d357_2970b_973d5
1404,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_56f4d_a26ed_95673_0309f_a1488
1405,authorID_56f4d_a26ed_95673_0309f_a1488,authorID_9e11c_362bc_3d357_2970b_973d5
1406,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_7688b_6ef52_55596_2d008_fff89
1407,authorID_7688b_6ef52_55596_2d008_fff89,authorID_9e11c_362bc_3d357_2970b_973d5
1408,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_02384_9c389_25e2a_f028a_2eb4e
1409,authorID_02384_9c389_25e2a_f028a_2eb4e,authorID_9e11c_362bc_3d357_2970b_973d5
1410,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_3e1e9_67e9b_793e9_08f8e_ae83c
1411,authorID_3e1e9_67e9b_793e9_08f8e_ae83c,authorID_9e11c_362bc_3d357_2970b_973d5
1412,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_9a049_b03f6_fc40b_fcf2f_13632
1413,authorID_9a049_b03f6_fc40b_fcf2f_13632,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1414,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_6f4b6_61212_5fb3a_0daec_d2799
1415,authorID_6f4b6_61212_5fb3a_0daec_d2799,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1416,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_4c15f_47afe_7f817_fd559_e12dd
1417,authorID_4c15f_47afe_7f817_fd559_e12dd,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1418,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_27d71_9c754_aacd4_92a6d_c8a1b
1419,authorID_27d71_9c754_aacd4_92a6d_c8a1b,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1420,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_ff2cc_b6ba4_23d35_6bd54_9ed4b
1421,authorID_ff2cc_b6ba4_23d35_6bd54_9ed4b,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1422,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_a30f4_ef421_76d28_f0e22_93533
1423,authorID_a30f4_ef421_76d28_f0e22_93533,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1424,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_9537f_32ec7_599e1_ae953_af6c9
1425,authorID_9537f_32ec7_599e1_ae953_af6c9,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1426,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_01d54_579da_446ae_1e75c_da808
1427,authorID_01d54_579da_446ae_1e75c_da808,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1428,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_19581_e27de_7ced0_0ff1c_e50b2
1429,authorID_19581_e27de_7ced0_0ff1c_e50b2,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1430,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_3635a_91e3d_a857f_7847f_68185
1431,authorID_3635a_91e3d_a857f_7847f_68185,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1432,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_a0d17_7b496_7a6d9_9f4ff_117de
1433,authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1434,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_79bf0_8685d_3138f_9b109_c3546
1435,authorID_79bf0_8685d_3138f_9b109_c3546,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1436,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_0fecf_9247f_3ddc8_4db8a_804fa
1437,authorID_0fecf_9247f_3ddc8_4db8a_804fa,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1438,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_4621c_1d55f_a4e86_ce0da_e4288
1439,authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1440,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_61a22_9bae1_e9033_1edd9_86b6b
1441,authorID_61a22_9bae1_e9033_1edd9_86b6b,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1442,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_28117_45d7b_8d887_4f6e6_53d17
1443,authorID_28117_45d7b_8d887_4f6e6_53d17,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1444,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_2c7d5_490e6_05083_6f8f2_f0d49
1445,authorID_2c7d5_490e6_05083_6f8f2_f0d49,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1446,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_f369c_b89fc_627e6_68987_007d1
1447,authorID_f369c_b89fc_627e6_68987_007d1,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1448,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_d59ec_ed1de_d07f8_4c145_592f6
1449,authorID_d59ec_ed1de_d07f8_4c145_592f6,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1450,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_d874e_4e4a5_df211_73b0f_83e31
1451,authorID_d874e_4e4a5_df211_73b0f_83e31,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1452,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_6aac0_cf87a_32e63_15361_22c3f
1453,authorID_6aac0_cf87a_32e63_15361_22c3f,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1454,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79,authorID_52f11_620e3_97f86_7b7d9_f19e4
1455,authorID_52f11_620e3_97f86_7b7d9_f19e4,authorID_1c6c0_bb2c7_ecdc3_be8e1_34f79
1456,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_9e11c_362bc_3d357_2970b_973d5
1457,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_6c658_ee83f_b7e81_24824_94f3e
1458,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_3ada9_2f28b_4ceda_38562_ebf04
1459,authorID_3ada9_2f28b_4ceda_38562_ebf04,authorID_6c658_ee83f_b7e81_24824_94f3e
1460,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_7688b_6ef52_55596_2d008_fff89
1461,authorID_7688b_6ef52_55596_2d008_fff89,authorID_6c658_ee83f_b7e81_24824_94f3e
1462,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_d59ec_ed1de_d07f8_4c145_592f6
1463,authorID_d59ec_ed1de_d07f8_4c145_592f6,authorID_6c658_ee83f_b7e81_24824_94f3e
1464,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_68519_a9eca_55c68_c7265_8a2a1
1465,authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_6c658_ee83f_b7e81_24824_94f3e
1466,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_d4ee9_f58e5_86057_4ca98_e3b48
1467,authorID_d4ee9_f58e5_86057_4ca98_e3b48,authorID_6c658_ee83f_b7e81_24824_94f3e
1468,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_3038b_fb575_bee6a_0e619_45eff
1469,authorID_3038b_fb575_bee6a_0e619_45eff,authorID_6c658_ee83f_b7e81_24824_94f3e
1470,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1471,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_6c658_ee83f_b7e81_24824_94f3e
1472,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_5f9c4_ab08c_ac745_7e911_1a30e
1473,authorID_5f9c4_ab08c_ac745_7e911_1a30e,authorID_6c658_ee83f_b7e81_24824_94f3e
1474,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_28117_45d7b_8d887_4f6e6_53d17
1475,authorID_28117_45d7b_8d887_4f6e6_53d17,authorID_6c658_ee83f_b7e81_24824_94f3e
1476,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_89aa1_e5800_23722_db676_46e81
1477,authorID_89aa1_e5800_23722_db676_46e81,authorID_6c658_ee83f_b7e81_24824_94f3e
1478,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_b7a56_873cd_771f2_c446d_369b6
1479,authorID_b7a56_873cd_771f2_c446d_369b6,authorID_6c658_ee83f_b7e81_24824_94f3e
1480,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_27d71_9c754_aacd4_92a6d_c8a1b
1481,authorID_27d71_9c754_aacd4_92a6d_c8a1b,authorID_6c658_ee83f_b7e81_24824_94f3e
1482,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_d874e_4e4a5_df211_73b0f_83e31
1483,authorID_d874e_4e4a5_df211_73b0f_83e31,authorID_6c658_ee83f_b7e81_24824_94f3e
1484,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_4621c_1d55f_a4e86_ce0da_e4288
1485,authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_6c658_ee83f_b7e81_24824_94f3e
1486,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_02384_9c389_25e2a_f028a_2eb4e
1487,authorID_02384_9c389_25e2a_f028a_2eb4e,authorID_6c658_ee83f_b7e81_24824_94f3e
1488,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_49d18_0ecf5_61328_19571_bf39d
1489,authorID_49d18_0ecf5_61328_19571_bf39d,authorID_6c658_ee83f_b7e81_24824_94f3e
1490,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_3635a_91e3d_a857f_7847f_68185
1491,authorID_3635a_91e3d_a857f_7847f_68185,authorID_6c658_ee83f_b7e81_24824_94f3e
1492,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_dbb1d_ed63b_c7073_2626c_5dfe6
1493,authorID_dbb1d_ed63b_c7073_2626c_5dfe6,authorID_6c658_ee83f_b7e81_24824_94f3e
1494,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_79bf0_8685d_3138f_9b109_c3546
1495,authorID_79bf0_8685d_3138f_9b109_c3546,authorID_6c658_ee83f_b7e81_24824_94f3e
1496,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_5ef6f_df325_13aa7_cd11f_72bec
1497,authorID_5ef6f_df325_13aa7_cd11f_72bec,authorID_6c658_ee83f_b7e81_24824_94f3e
1498,authorID_6c658_ee83f_b7e81_24824_94f3e,authorID_33512_00784_0ced1_bb0aa_b68f4
1499,authorID_33512_00784_0ced1_bb0aa_b68f4,authorID_6c658_ee83f_b7e81_24824_94f3e
1500,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_39fa9_ec190_eee7b_6f4df_f1100
1501,authorID_39fa9_ec190_eee7b_6f4df_f1100,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1502,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_68519_a9eca_55c68_c7265_8a2a1
1503,authorID_68519_a9eca_55c68_c7265_8a2a1,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1504,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_768b8_4ef05_f655d_57fe2_2d488
1505,authorID_768b8_4ef05_f655d_57fe2_2d488,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1506,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_9b871_51232_7c09c_e91dd_649b3
1507,authorID_9b871_51232_7c09c_e91dd_649b3,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1508,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_3635a_91e3d_a857f_7847f_68185
1509,authorID_3635a_91e3d_a857f_7847f_68185,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1510,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_2fca3_46db6_56187_102ce_806ac
1511,authorID_2fca3_46db6_56187_102ce_806ac,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1512,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_79bf0_8685d_3138f_9b109_c3546
1513,authorID_79bf0_8685d_3138f_9b109_c3546,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1514,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_5a39c_add1b_00709_3db50_74479
1515,authorID_5a39c_add1b_00709_3db50_74479,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1516,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_02384_9c389_25e2a_f028a_2eb4e
1517,authorID_02384_9c389_25e2a_f028a_2eb4e,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1518,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_85daa_f6f70_55cd5_73628_7faed
1519,authorID_85daa_f6f70_55cd5_73628_7faed,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1520,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_09343_4a3ee_9e0a0_10bb2_c2aae
1521,authorID_09343_4a3ee_9e0a0_10bb2_c2aae,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1522,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_5f9c4_ab08c_ac745_7e911_1a30e
1523,authorID_5f9c4_ab08c_ac745_7e911_1a30e,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1524,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_9e11c_362bc_3d357_2970b_973d5
1525,authorID_9e11c_362bc_3d357_2970b_973d5,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1526,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_377ad_eb4cd_4096a_dc7ca_64b53
1527,authorID_377ad_eb4cd_4096a_dc7ca_64b53,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1528,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_29db0_c6782_dbd50_00559_ef4d9
1529,authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1530,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_d6e5a_20b30_f8721_6b2c7_58f5e
1531,authorID_d6e5a_20b30_f8721_6b2c7_58f5e,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1532,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_6f4b6_61212_5fb3a_0daec_d2799
1533,authorID_6f4b6_61212_5fb3a_0daec_d2799,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1534,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_4621c_1d55f_a4e86_ce0da_e4288
1535,authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1536,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_734d0_759cd_b4e0d_0a35e_4fd73
1537,authorID_734d0_759cd_b4e0d_0a35e_4fd73,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1538,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_0b918_943df_0962b_c7a18_24c05
1539,authorID_0b918_943df_0962b_c7a18_24c05,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1540,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18,authorID_da4ea_2a550_6f269_3eae1_90d93
1541,authorID_da4ea_2a550_6f269_3eae1_90d93,authorID_8efbb_e9bc1_9ad2e_043c6_cdb18
1542,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_a0d17_7b496_7a6d9_9f4ff_117de
1543,authorID_a0d17_7b496_7a6d9_9f4ff_117de,authorID_0fd42_b3f73_c448b_34940_b339f
1544,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_1be00_34108_2e25c_4e251_ca671
1545,authorID_1be00_34108_2e25c_4e251_ca671,authorID_0fd42_b3f73_c448b_34940_b339f
1546,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_74806_4be03_a08df_81e31_bd6f9
1547,authorID_74806_4be03_a08df_81e31_bd6f9,authorID_0fd42_b3f73_c448b_34940_b339f
1548,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_4621c_1d55f_a4e86_ce0da_e4288
1549,authorID_4621c_1d55f_a4e86_ce0da_e4288,authorID_0fd42_b3f73_c448b_34940_b339f
1550,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_1038e_0b72d_98745_fac0f_b015f
1551,authorID_1038e_0b72d_98745_fac0f_b015f,authorID_0fd42_b3f73_c448b_34940_b339f
1552,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_7ed8f_0f3b7_07956_d9fb1_e889e
1553,authorID_7ed8f_0f3b7_07956_d9fb1_e889e,authorID_0fd42_b3f73_c448b_34940_b339f
1554,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_3038b_fb575_bee6a_0e619_45eff
1555,authorID_3038b_fb575_bee6a_0e619_45eff,authorID_0fd42_b3f73_c448b_34940_b339f
1556,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_5ef6f_df325_13aa7_cd11f_72bec
1557,authorID_5ef6f_df325_13aa7_cd11f_72bec,authorID_0fd42_b3f73_c448b_34940_b339f
1558,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_5f9c4_ab08c_ac745_7e911_1a30e
1559,authorID_5f9c4_ab08c_ac745_7e911_1a30e,authorID_0fd42_b3f73_c448b_34940_b339f
1560,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_6f4b6_61212_5fb3a_0daec_d2799
1561,authorID_6f4b6_61212_5fb3a_0daec_d2799,authorID_0fd42_b3f73_c448b_34940_b339f
1562,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_85daa_f6f70_55cd5_73628_7faed
1563,authorID_85daa_f6f70_55cd5_73628_7faed,authorID_0fd42_b3f73_c448b_34940_b339f
1564,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_3fdba_35f04_dc8c4_62986_c992b
1565,authorID_3fdba_35f04_dc8c4_62986_c992b,authorID_0fd42_b3f73_c448b_34940_b339f
1566,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_7688b_6ef52_55596_2d008_fff89
1567,authorID_7688b_6ef52_55596_2d008_fff89,authorID_0fd42_b3f73_c448b_34940_b339f
1568,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_49d18_0ecf5_61328_19571_bf39d
1569,authorID_49d18_0ecf5_61328_19571_bf39d,authorID_0fd42_b3f73_c448b_34940_b339f
1570,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_3635a_91e3d_a857f_7847f_68185
1571,authorID_3635a_91e3d_a857f_7847f_68185,authorID_0fd42_b3f73_c448b_34940_b339f
1572,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_9cfd3_c755b_e26b4_e1645_918e2
1573,authorID_9cfd3_c755b_e26b4_e1645_918e2,authorID_0fd42_b3f73_c448b_34940_b339f
1574,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_f57e5_cb1f4_532c0_08183_057ec
1575,authorID_f57e5_cb1f4_532c0_08183_057ec,authorID_0fd42_b3f73_c448b_34940_b339f
1576,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_29db0_c6782_dbd50_00559_ef4d9
1577,authorID_29db0_c6782_dbd50_00559_ef4d9,authorID_0fd42_b3f73_c448b_34940_b339f
1578,authorID_0fd42_b3f73_c448b_34940_b339f,authorID_f10d9_1a759_6bf5a_67735_79ff1
1579,authorID_f10d9_1a759_6bf5a_67735_79ff1,authorID_0fd42_b3f73_c448b_34940_b339f
